max_altitude,rise_azimuth,set_azimuth,archived,experimental,year,station_lat,station_lng,station_alt,horizon,station_status,duration_seconds,hour_of_day,day_of_week,month,day_of_year,week_of_year,altitude_squared,altitude_log,hour_sin,hour_cos,month_sin,month_cos,abs_latitude,true_label,predicted_label,error_type
41.0,145.0,354.0,1,1,2024,40.247089,-111.647828,1435,30,0,887.0,23,6,5,140,20,1681.0,3.737669618283368,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387,40.247089,0.0,1.0,False Positive
88.0,248.0,70.0,1,0,2024,48.934,9.193,293,5,0,453.0,0,1,7,184,27,7744.0,4.48863636973214,0.0,1.0,-0.4999999999999997,-0.8660254037844388,48.934,1.0,0.0,False Negative
34.0,20.0,173.0,0,0,2025,51.904,-8.664,101,10,2,676.0,22,6,5,124,18,1156.0,3.555348061489413,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387,51.904,0.0,1.0,False Positive
79.0,17.0,190.0,1,0,2025,52.342463,-1.290348,128,15,2,363.0,23,0,5,139,21,6241.0,4.382026634673881,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387,52.342463,1.0,0.0,False Negative
35.0,201.0,324.0,1,0,2022,42.314,-71.448,62,15,2,327.0,22,0,10,290,42,1225.0,3.58351893845611,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,42.314,1.0,0.0,False Negative
21.0,198.0,333.0,0,0,2024,41.0053,39.2978,490,10,2,633.0,6,1,11,317,46,441.0,3.091042453358316,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,41.0053,0.0,1.0,False Positive
22.0,337.0,233.0,1,0,2025,21.293447,-157.828401,50,10,0,355.0,20,0,3,69,11,484.0,3.1354942159291497,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,21.293447,0.0,1.0,False Positive
78.0,292.0,104.0,1,0,2024,48.886,8.693,337,45,2,320.0,6,4,4,117,17,6084.0,4.3694478524670215,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,48.886,0.0,1.0,False Positive
80.0,328.0,153.0,1,0,2022,-34.851452,-58.087396,10,10,2,478.0,18,5,7,204,29,6400.0,4.394449154672439,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,34.851452,0.0,1.0,False Positive
32.0,185.0,338.0,1,0,2024,38.697,-77.805,181,10,2,574.0,9,0,7,204,30,1024.0,3.49650756146648,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,38.697,1.0,0.0,False Negative
66.0,242.0,72.0,1,0,2022,37.7423198,-25.5565093,80,0,2,648.0,8,4,12,357,51,4356.0,4.204692619390966,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,37.7423198,1.0,0.0,False Negative
62.0,356.0,241.0,1,0,2023,63.854,20.208,35,20,0,180.0,6,2,11,312,45,3844.0,4.143134726391533,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,63.854,0.0,1.0,False Positive
16.0,284.0,2.0,0,0,2025,44.141,28.617,50,2,0,204.0,12,4,3,87,13,256.0,2.833213344056216,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,44.141,1.0,0.0,False Negative
11.0,85.0,340.0,0,0,2025,64.7941,-147.536,147,7,2,556.0,4,6,1,26,4,121.0,2.4849066497880004,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,64.7941,0.0,1.0,False Positive
34.0,132.0,3.0,0,0,2025,49.2169371,7.01402,224,10,0,454.0,20,2,7,190,28,1156.0,3.555348061489413,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,49.2169371,0.0,1.0,False Positive
87.0,248.0,68.0,1,0,2023,48.336,17.448,134,10,1,248.0,9,3,12,341,49,7569.0,4.477336814478207,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,48.336,1.0,0.0,False Negative
36.0,178.0,33.0,1,0,2022,42.09,1.859,625,15,0,991.0,0,6,4,114,16,1296.0,3.610917912644224,0.0,1.0,0.8660254037844387,-0.4999999999999998,42.09,0.0,1.0,False Positive
56.0,158.0,353.0,1,1,2025,42.019,0.7444,755,15,1,628.0,21,6,4,103,15,3136.0,4.04305126783455,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,42.019,0.0,1.0,False Positive
81.0,14.0,192.0,1,0,2022,21.0285,105.8542,20,5,0,544.0,12,0,4,108,16,6561.0,4.406719247264253,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,21.0285,1.0,0.0,False Negative
11.0,50.0,10.0,1,0,2024,45.07,7.52,350,0,0,231.0,7,6,5,140,20,121.0,2.4849066497880004,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387,45.07,1.0,0.0,False Negative
21.0,356.0,226.0,1,0,2023,40.03241,-105.24567,1630,3,1,647.0,18,5,11,315,45,441.0,3.091042453358316,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,40.03241,0.0,1.0,False Positive
19.0,275.0,30.0,1,0,2022,-34.813,138.62,10,2,1,442.0,22,3,4,97,14,361.0,2.995732273553991,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,34.813,1.0,0.0,False Negative
65.0,174.0,342.0,0,0,2025,49.2169371,7.01402,224,10,0,311.0,23,5,5,137,20,4225.0,4.189654742026425,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387,49.2169371,0.0,1.0,False Positive
52.0,163.0,358.0,0,0,2025,-26.518,28.296,1600,8,0,699.0,8,0,5,125,19,2704.0,3.970291913552122,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,26.518,0.0,1.0,False Positive
35.0,21.0,173.0,1,0,2024,42.019,0.7444,755,15,1,764.0,2,1,7,205,30,1225.0,3.58351893845611,0.4999999999999999,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,42.019,0.0,1.0,False Positive
31.0,146.0,4.0,0,0,2025,32.237099,-110.951012,820,3,2,549.0,14,4,9,248,36,961.0,3.4657359027997265,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,32.237099,0.0,1.0,False Positive
45.0,30.0,170.0,1,0,2024,55.431,37.519,163,15,2,363.0,4,3,6,179,26,2025.0,3.828641396489095,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,55.431,1.0,0.0,False Negative
57.0,343.0,215.0,1,0,2022,40.569,-105.226,1865,20,0,464.0,20,2,8,236,34,3249.0,4.060443010546419,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,40.569,0.0,1.0,False Positive
75.0,164.0,353.0,1,0,2024,13.8422302,100.8554904,50,10,2,447.0,18,5,7,195,28,5625.0,4.330733340286331,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,13.8422302,0.0,1.0,False Positive
20.0,358.0,230.0,1,0,2024,46.64,6.636,625,10,2,624.0,11,2,9,255,37,400.0,3.044522437723423,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,46.64,1.0,0.0,False Negative
79.0,214.0,29.0,0,0,2025,49.977285,8.231502,100,10,2,729.0,11,4,8,241,35,6241.0,4.382026634673881,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,49.977285,1.0,0.0,False Negative
82.0,167.0,342.0,0,0,2025,50.469,5.718,162,15,2,536.0,15,1,11,308,45,6724.0,4.418840607796598,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,50.469,0.0,1.0,False Positive
37.0,149.0,357.0,1,0,2023,40.0091,-105.247,20,0,0,686.0,4,2,12,340,49,1369.0,3.6375861597263857,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,40.0091,0.0,1.0,False Positive
26.0,23.0,165.0,0,1,2025,49.736,6.118,250,0,1,716.0,10,1,9,266,39,676.0,3.295836866004329,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16,49.736,1.0,0.0,False Negative
66.0,29.0,180.0,1,0,2022,-34.60722,-58.3909,45,15,2,280.0,17,2,4,96,14,4356.0,4.204692619390966,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,34.60722,0.0,1.0,False Positive
89.0,163.0,346.0,0,1,2025,49.2244,10.7285,496,10,2,640.0,17,0,7,195,29,7921.0,4.499809670330265,-0.9659258262890684,-0.2588190451025206,-0.4999999999999997,-0.8660254037844388,49.2244,0.0,1.0,False Positive
8.0,227.0,129.0,1,0,2024,-37.734,175.23,35,0,2,500.0,6,3,4,116,17,64.0,2.19722457733622,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,37.734,1.0,0.0,False Negative
50.0,146.0,7.0,1,0,2024,48.886,8.693,337,46,1,720.0,20,3,4,116,17,2500.0,3.9318256327243257,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,48.886,0.0,1.0,False Positive
13.0,144.0,23.0,0,0,2025,-25.8485,28.2124,1425,10,2,512.0,20,0,9,272,40,169.0,2.6390573296152584,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,25.8485,0.0,1.0,False Positive
82.0,14.0,199.0,1,0,2023,56.278,10.266,100,0,2,739.0,10,5,12,350,50,6724.0,4.418840607796598,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0,56.278,0.0,1.0,False Positive
77.0,230.0,42.0,1,0,2023,-34.851452,-58.087396,10,10,2,410.0,7,4,10,286,41,5929.0,4.356708826689592,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,34.851452,0.0,1.0,False Positive
53.0,243.0,25.0,1,0,2024,-34.60722,-58.3909,45,15,2,253.0,17,6,3,77,11,2809.0,3.9889840465642745,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,34.60722,0.0,1.0,False Positive
16.0,48.0,122.0,1,0,2022,17.444,78.441,534,6,0,373.0,9,1,12,347,50,256.0,2.833213344056216,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,17.444,1.0,0.0,False Negative
55.0,181.0,337.0,0,0,2025,53.902,27.047,280,0,2,645.0,19,0,9,258,38,3025.0,4.02535169073515,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,53.902,0.0,1.0,False Positive
68.0,148.0,4.0,0,0,2025,36.5144,127.238,50,35,0,208.0,12,0,4,97,15,4624.0,4.23410650459726,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,36.5144,0.0,1.0,False Positive
55.0,172.0,20.0,1,0,2024,37.2708,-121.9583,62,15,0,271.0,8,4,5,138,20,3025.0,4.02535169073515,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,37.2708,1.0,0.0,False Negative
12.0,247.0,296.0,0,0,2025,49.249358,16.616025,380,10,2,188.0,10,4,8,227,33,144.0,2.5649493574615367,0.4999999999999999,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,49.249358,1.0,0.0,False Negative
62.0,271.0,78.0,1,1,2023,50.567,22.074,12,7,2,268.0,1,2,5,123,18,3844.0,4.143134726391533,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387,50.567,0.0,1.0,False Positive
35.0,135.0,27.0,1,0,2022,-27.492,153.069,29,20,2,281.0,6,0,5,129,19,1225.0,3.58351893845611,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,27.492,0.0,1.0,False Positive
38.0,136.0,359.0,1,0,2023,53.1094,6.1076,6,10,0,447.0,4,2,11,312,45,1444.0,3.6635616461296463,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,53.1094,0.0,1.0,False Positive
76.0,169.0,338.0,1,0,2022,63.854,20.208,35,0,2,283.0,20,4,9,273,39,5776.0,4.343805421853684,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,63.854,0.0,1.0,False Positive
71.0,301.0,129.0,1,0,2022,43.704,-79.369,143,25,0,670.0,5,2,1,19,3,5041.0,4.276666119016055,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,43.704,0.0,1.0,False Positive
83.0,13.0,190.0,1,0,2023,24.23321,120.9417,30,10,0,442.0,19,4,2,34,5,6889.0,4.430816798843313,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,24.23321,1.0,0.0,False Negative
20.0,201.0,290.0,0,0,2025,-34.851452,-58.087396,10,10,2,448.0,0,5,9,256,37,400.0,3.044522437723423,0.0,1.0,-1.0,-1.8369701987210294e-16,34.851452,0.0,1.0,False Positive
69.0,15.0,188.0,1,0,2024,45.651,-73.564,45,12,2,406.0,13,5,2,48,7,4761.0,4.248495242049359,-0.2588190451025208,-0.9659258262890684,0.8660254037844386,0.5000000000000001,45.651,1.0,0.0,False Negative
40.0,253.0,53.0,0,0,2025,42.06,-76.2,370,5,0,641.0,23,2,7,197,29,1600.0,3.713572066704308,-0.2588190451025215,0.965925826289068,-0.4999999999999997,-0.8660254037844388,42.06,1.0,0.0,False Negative
79.0,19.0,187.0,1,0,2021,-34.60722,-58.3909,45,15,2,301.0,7,4,12,344,49,6241.0,4.382026634673881,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,34.60722,0.0,1.0,False Positive
6.0,110.0,28.0,1,0,2023,24.23321,120.9417,30,10,0,496.0,11,3,7,187,27,36.0,1.9459101490553128,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,24.23321,1.0,0.0,False Negative
74.0,165.0,353.0,1,0,2023,-3.708,128.193,10,6,0,527.0,9,0,10,303,44,5476.0,4.31748811353631,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,3.708,1.0,0.0,False Negative
39.0,9.0,220.0,1,0,2023,49.2233,9.3814,200,0,2,884.0,18,2,1,4,1,1521.0,3.688879454113936,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,49.2233,1.0,0.0,False Negative
18.0,344.0,212.0,0,0,2025,-20.74,116.807,20,5,2,582.0,2,6,3,89,13,324.0,2.9444389791664403,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,20.74,1.0,0.0,False Negative
67.0,156.0,351.0,1,0,2022,50.217,8.641,200,10,2,463.0,20,2,1,26,4,4489.0,4.219507705176107,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,50.217,1.0,0.0,False Negative
32.0,191.0,337.0,1,0,2024,48.886,8.693,337,3,0,631.0,14,2,4,101,15,1024.0,3.49650756146648,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,48.886,0.0,1.0,False Positive
53.0,320.0,208.0,0,0,2025,53.91,27.09,280,0,2,268.0,9,2,4,113,17,2809.0,3.9889840465642745,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,53.91,0.0,1.0,False Positive
81.0,253.0,69.0,0,0,2025,41.351111,69.205,10,10,0,455.0,13,2,6,169,25,6561.0,4.406719247264253,-0.2588190451025208,-0.9659258262890684,1.2246467991473532e-16,-1.0,41.351111,0.0,1.0,False Positive
21.0,151.0,2.0,1,0,2024,30.05973,-99.15139,500,1,2,355.0,5,2,11,311,45,441.0,3.091042453358316,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,30.05973,0.0,1.0,False Positive
71.0,359.0,191.0,1,0,2023,42.019,0.7444,755,15,1,1091.0,19,0,12,345,50,5041.0,4.276666119016055,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,42.019,0.0,1.0,False Positive
66.0,21.0,185.0,0,0,2025,-33.9499962,138.6333308,390,10,2,457.0,22,2,9,260,38,4356.0,4.204692619390966,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16,33.9499962,0.0,1.0,False Positive
54.0,155.0,5.0,1,0,2022,-38.28,-57.854,10,20,2,353.0,6,2,8,236,34,2916.0,4.007333185232471,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,38.28,0.0,1.0,False Positive
50.0,267.0,56.0,1,0,2023,5.02377,-74.46281,786,10,0,693.0,19,5,10,287,41,2500.0,3.9318256327243257,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,5.02377,1.0,0.0,False Negative
63.0,25.0,180.0,1,0,2023,56.82,12.89,67,20,0,321.0,8,4,10,279,40,3969.0,4.158883083359672,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,56.82,1.0,0.0,False Negative
71.0,177.0,341.0,1,0,2023,38.697,-77.805,181,10,2,289.0,15,3,5,138,20,5041.0,4.276666119016055,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387,38.697,1.0,0.0,False Negative
81.0,167.0,346.0,0,0,2025,37.7423198,-25.5565093,80,0,2,948.0,23,3,8,226,33,6561.0,4.406719247264253,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004,37.7423198,0.0,1.0,False Positive
24.0,304.0,196.0,0,1,2025,41.351111,69.205,10,10,0,457.0,6,0,4,118,18,576.0,3.218875824868201,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,41.351111,0.0,1.0,False Positive
13.0,55.0,111.0,0,1,2025,55.575928,37.142732,179,10,1,281.0,16,0,4,111,17,169.0,2.6390573296152584,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,55.575928,0.0,1.0,False Positive
61.0,24.0,176.0,0,0,2025,34.9702,139.0936,10,20,2,298.0,1,0,2,41,7,3721.0,4.127134385045092,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001,34.9702,1.0,0.0,False Negative
29.0,47.0,166.0,0,0,2025,-31.951,116.04,135,15,2,380.0,13,0,8,230,34,841.0,3.4011973816621555,-0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004,31.951,0.0,1.0,False Positive
16.0,72.0,156.0,1,0,2024,41.851,2.226,610,10,0,368.0,9,4,3,82,12,256.0,2.833213344056216,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,41.851,1.0,0.0,False Negative
14.0,193.0,307.0,0,0,2025,-31.52,-64.464,674,5,0,588.0,6,4,7,185,27,196.0,2.70805020110221,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,31.52,1.0,0.0,False Negative
26.0,121.0,50.0,1,0,2023,-38.28,-57.854,10,20,2,266.0,21,3,12,348,50,676.0,3.295836866004329,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,38.28,0.0,1.0,False Positive
75.0,169.0,347.0,0,0,2025,43.46,-1.36,19,10,1,425.0,11,6,6,159,23,5625.0,4.330733340286331,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,43.46,0.0,1.0,False Positive
85.0,17.0,209.0,1,0,2024,63.854,20.208,35,20,0,180.0,2,6,1,14,2,7225.0,4.454347296253507,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,63.854,0.0,1.0,False Positive
77.0,11.0,210.0,1,0,2024,63.854,20.208,35,20,0,180.0,10,1,3,65,10,5929.0,4.356708826689592,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,63.854,1.0,0.0,False Negative
84.0,12.0,196.0,1,0,2024,42.09,1.859,625,15,0,808.0,23,1,7,191,28,7056.0,4.442651256490317,-0.2588190451025215,0.965925826289068,-0.4999999999999997,-0.8660254037844388,42.09,0.0,1.0,False Positive
87.0,13.0,196.0,1,0,2023,51.099,-0.217,80,25,2,560.0,9,1,4,108,16,7569.0,4.477336814478207,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,51.099,0.0,1.0,False Positive
79.0,170.0,345.0,0,0,2025,-34.743,148.84,565,0,1,705.0,0,5,3,88,13,6241.0,4.382026634673881,0.0,1.0,1.0,6.123233995736766e-17,34.743,1.0,0.0,False Negative
85.0,11.0,195.0,1,0,2022,43.3804059,-3.8537428,10,0,2,721.0,13,5,6,169,24,7225.0,4.454347296253507,-0.2588190451025208,-0.9659258262890684,1.2246467991473532e-16,-1.0,43.3804059,1.0,0.0,False Negative
45.0,228.0,89.0,0,0,2025,52.342463,-1.290348,128,15,2,306.0,4,3,10,296,43,2025.0,3.828641396489095,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,52.342463,1.0,0.0,False Negative
59.0,155.0,354.0,1,0,2024,53.1094,6.1076,6,10,0,305.0,23,6,6,154,22,3481.0,4.0943445622221,-0.2588190451025215,0.965925826289068,1.2246467991473532e-16,-1.0,53.1094,0.0,1.0,False Positive
55.0,285.0,121.0,1,0,2023,50.75,6.216,277,0,2,625.0,1,4,5,132,19,3025.0,4.02535169073515,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387,50.75,1.0,0.0,False Negative
90.0,21.0,201.0,1,0,2023,63.854,20.208,35,10,2,180.0,10,0,10,289,42,8100.0,4.51085950651685,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
16.0,338.0,263.0,1,0,2023,52.74,-6.89,159,10,2,267.0,0,4,10,300,43,256.0,2.833213344056216,0.0,1.0,-0.8660254037844386,0.5000000000000001,52.74,1.0,0.0,False Negative
51.0,5.0,198.0,0,0,2025,13.8422302,100.8554904,50,10,2,542.0,4,1,11,308,45,2601.0,3.951243718581428,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,13.8422302,0.0,1.0,False Positive
26.0,24.0,168.0,0,0,2025,40.164,-105.093,1626,0,2,656.0,5,6,8,229,33,676.0,3.295836866004329,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004,40.164,0.0,1.0,False Positive
11.0,232.0,308.0,1,0,2022,40.164,-105.093,1626,0,2,341.0,6,3,5,146,21,121.0,2.4849066497880004,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,40.164,0.0,1.0,False Positive
87.0,12.0,195.0,1,0,2024,47.449768,9.832987,727,20,0,708.0,10,1,4,114,17,7569.0,4.477336814478207,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,47.449768,0.0,1.0,False Positive
56.0,184.0,336.0,0,0,2025,38.395,21.828,145,15,2,355.0,23,0,9,244,36,3136.0,4.04305126783455,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16,38.395,1.0,0.0,False Negative
36.0,282.0,189.0,1,0,2022,-34.60722,-58.3909,45,15,2,211.0,23,0,10,276,40,1296.0,3.610917912644224,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001,34.60722,0.0,1.0,False Positive
85.0,271.0,95.0,1,0,2021,52.062,-2.062,50,5,0,678.0,22,1,11,320,46,7225.0,4.454347296253507,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,52.062,0.0,1.0,False Positive
18.0,272.0,179.0,0,0,2025,2.811185,-60.680964,9,15,1,214.0,14,2,10,274,40,324.0,2.9444389791664403,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,2.811185,0.0,1.0,False Positive
77.0,282.0,142.0,1,0,2024,63.854,20.208,35,20,0,180.0,16,2,8,220,32,5929.0,4.356708826689592,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,63.854,1.0,0.0,False Negative
58.0,19.0,185.0,0,0,2025,52.66129,1.3232,30,4,2,597.0,23,2,3,64,10,3364.0,4.07753744390572,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,52.66129,0.0,1.0,False Positive
59.0,284.0,184.0,1,0,2024,63.854,20.208,35,10,2,180.0,16,4,9,271,39,3481.0,4.0943445622221,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,63.854,0.0,1.0,False Positive
22.0,115.0,22.0,0,1,2025,50.559,29.914,145,10,0,558.0,20,1,4,98,15,484.0,3.1354942159291497,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,50.559,1.0,0.0,False Negative
6.0,200.0,115.0,0,0,2025,-31.951,116.04,135,15,2,441.0,16,4,10,283,41,36.0,1.9459101490553128,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,31.951,1.0,0.0,False Negative
30.0,156.0,10.0,1,0,2024,-34.87,138.5017,10,15,0,730.0,13,4,9,250,36,900.0,3.4339872044851463,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,34.87,0.0,1.0,False Positive
23.0,27.0,154.0,0,0,2025,64.7941,-147.536,147,7,2,507.0,7,3,6,163,24,529.0,3.1780538303479458,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0,64.7941,0.0,1.0,False Positive
38.0,146.0,352.0,1,0,2024,53.442,-7.91,43,0,0,621.0,9,2,4,108,16,1444.0,3.6635616461296463,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,53.442,0.0,1.0,False Positive
60.0,9.0,203.0,0,0,2025,47.51747,19.53215,175,10,2,694.0,12,4,8,227,33,3600.0,4.110873864173311,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,47.51747,0.0,1.0,False Positive
71.0,325.0,128.0,1,1,2022,53.0668,-2.7432,140,0,0,720.0,18,6,7,198,28,5041.0,4.276666119016055,-1.0,-1.8369701987210294e-16,-0.4999999999999997,-0.8660254037844388,53.0668,1.0,0.0,False Negative
